title,description,publishedDate,channelName,views,duration,isShort
WAVY (OFFICIAL VIDEO) KARAN AUJLA | LATEST PUNJABI SONGS 2024,"Sandeep Rehaan & Karan Aujla Present

Song: WAVY
Singer/Lyrics/Composer: Karan Aujla
Music: Jay Trak
Video/: Qarn Mallhi
Promotions & Distributed by : LA Music Promotions Co.",2024-11-15T20:10:54.014Z,Karan Aujla,13637760,161,False
WYD,"Provided to YouTube by Universal Music Group

WYD · Moneybagg Yo · GloRilla · Big Boogie

SPEAK NOW OR...

℗ 2024 CMG Enterprises/Interscope Records

Released on: 2024-09-27

Producer:...",2024-09-27T20:11:09.984Z,MoneyBagg Yo,266334,214,False
Wake Me Up,"Provided to YouTube by Universal Music Group

Wake Me Up · The Weeknd · Justice

Hurry Up Tomorrow

℗ 2025 The Weeknd XO Music ULC, marketed by Republic Records, a division of UMG Recordings,...",2025-01-31T20:10:00.340Z,The Weeknd,1332510,309,False
We Slid,"Provided to YouTube by TuneCore

We Slid · Lil Durk

We Slid

℗ 2024 Lil Durk

Released on: 2024-10-27

Auto-generated by YouTube.",2024-10-30T20:07:35.423Z,Lil Durk,575078,168,False
Wolf In Sheep's Clothing [REBORN],"Provided to YouTube by Stem Disintermedia Inc.

Wolf In Sheep's Clothing [REBORN] · Set It Off

Wolf In Sheep's Clothing (REBORN)

℗ 2024 Set It Off

Released on: 2024-11-01

Producer: Jon...",2024-10-31T19:59:12.027Z,Set It Off,1108675,202,False
Woodkid - “To Ashes and Blood” (from Arcane Season 2) [Official Visualizer],"Stream “To Ashes and Blood” from the Arcane Season 2 Original Soundtrack: https://arcane.lnk.to/toashesandblood

Stream songs from Arcane Season 2, Act 1: https://arcane.lnk.to/season2act1...",2024-11-09T20:07:14.360Z,Riot Games Music,2002718,246,False
Would You Fall in Love with Me Again,"Provided to YouTube by DistroKid

Would You Fall in Love with Me Again · Jorge Rivera-Herrans · Anna Lea

EPIC: The Ithaca Saga (Official Concept Album)

℗ Winion Entertainment LLC

Released...",2024-12-24T20:08:49.162Z,Jorge Rivera-Herrans,2300868,346,False
XG - HOWLING (Official Music Video),"XG
2nd Mini Album
AWE
2024.11.08 FRI

Tracklist:
1. HOWL
2. HOWLING
3. SPACE MEETING Skit
4. IYKYK
5. SOMETHING AIN'T RIGHT
6. IN THE RAIN
7. WOKE UP REMIXX (FEAT. Jay Park, OZworld, AKLO,...",2024-11-08T20:00:16.080Z,XG,4423496,201,False
XG - IYKYK (Official Music Video),"XG
IYKYK (from XG’s 2nd Mini Album ‘AWE’)
2024.10.11 FRI

Streaming/Download 
🎧https://XG.lnk.to/IYKYK

Music Video
ET             5AM
JST/KST  6PM

—-------------

XG
2nd Mini Album...",2024-10-11T20:08:43.169Z,XG,3481104,190,False
Xavi - Flores (Official Video),"Escúchala en todas las plataformas: https://xaviofficial.lnk.to/Flores

Sigue a Xavi
Instagram: https://www.instagram.com/xaviiiofficiall/
TikTok: https://www.tiktok.com/@xaviiiofficial

Lyrics:...",2024-09-21T20:02:04.358Z,Xavi Oficial,1777391,163,False
"Xavi, Fuerza Regida — SRT (Official Video)","Escúchala en todas las plataformas: https://xaviofficial.lnk.to/SRT
 
Sigue a Xavi:
Instagram: https://www.instagram.com/xaviiiofficiall/
TikTok: https://www.tiktok.com/@xaviiiofficial
Facebook:...",2024-12-07T20:10:09.559Z,Xavi Oficial,1972558,180,False
"Xavi, Manuel Turizo - En Privado (Official Video)","Escúchala en todas las plataformas: EnPrivado.lnk.to/XaviXManuelTurizo


Sigue a Xavi:
Instagram: https://www.instagram.com/xaviiiofficiall/ 
TikTok: https://www.tiktok.com/@xaviiiofficial...",2025-02-07T20:08:42.007Z,Xavi Oficial,13156081,199,False
YAILIN LA MAS VIRAL - PERDI MI TIEMPO (Video Oficial),"?????? Todas Las Plataformas
https://ffm.to/perdimitiempo


Prod. Dime Platino
Written by: Jecher Peralta, Jorgina Diaz
#telacreite",2024-08-28T18:05:36.632Z,Yailin La Mas Viral,5015204,132,False
YAILIN LA MAS VIRAL - SILLA (VIDEO OFICIAL),"Todas Las Plataformas  ⤵️
https://ffm.to/silla
Director: Chrisfilms

Connect with Yailin La Mas Viral:
Instagram |   / yailinlamasviralreal  
TikTok |   / yailinlamasviraloficial_  
Twitter...",2024-12-20T01:10:26.421Z,Yailin La Mas Viral,19648786,145,False
YAILIN LA MAS VIRAL x EBENEZER GUERRA - NSSI (VIDEO OFICIAL),"Connect with Yailin La Mas Viral:
Instagram |   / yailinlamasviralreal  
TikTok |   / yailinlamasviraloficial_  
Twitter |   / yailinlamasviral",2025-01-29T20:08:37.235Z,Yailin La Mas Viral,2439774,284,False
YFG Fatso - Bougie Hoes (Official Music Video),"YFG Fatso - Bougie Hoes (Official Music Video)
Stream/Download: https://santa-anna.ffm.to/bougiehoes

Follow YFG Fatso
Instagram - https://www.instagram.com/yfg_fatso808
TikTok - https://www.tiktok...",2024-08-18T15:16:08.472Z,YFG Fatso,407254,171,False
YOVNGCHIMI - LUCIFER 👹 (Official Video),"YOVNGCHIMI - LUCIFER 👹 (Official Video)

📽 SHOT AND EDIT BY : FAJARDO
🔫 GLIZZY GVNG
💰🚏MONEY WAYY
💸 STASH MONEY
⛹🏾‍♂️ LOSDELDRIBBLE
🏢 ONE40’TOWERS

#yovngchimi...",2024-11-27T22:10:45.678Z,YOVNGCHIMI,2649844,581,False
YTB Fatt & Lil Durk - Conspiracy V2 (Official Video),"Stream ""On Zai"" Now: http://ytbfatt.lnk.to/onzai

Director - @JerryPHD 
IG: @ytbfatt & @LilDurk 

Booking: 
Danjoe (901)-900-6557
CP (213)- 479-8876",2024-08-01T03:21:43.128Z,YTB Fatt ,6170851,190,False
"YTB Fatt - ""FREE SMURK, BIG EDDIE & CAM"" (Official Music Video)","Stream ""Richest Foxx"" Now: https://ytbfatt.lnk.to/richestfoxx

BREADGANG FATT
IG: @ytbfatt

Booking: 
Danjoe (901)-900-6557
CP (213)- 479-8876",2024-11-20T20:09:32.685Z,YTB Fatt ,1863703,196,False
YTB Fatt - Drug Me Up (Official Music Video),"Stream ""Drug Me Up"" Now: ytbfatt.lnk.to/drugmeup

BREADGANG FATT
IG: @ytbfatt

Booking: 
Danjoe (901)-900-6557
CP (213)- 479-8876",2024-10-17T19:56:00.976Z,YTB Fatt ,548148,132,False
YTB Fatt - Free Bank (Official Music Video),"Pre-save upcoming music from Fatt: https://ytbfatt.lnk.to/k9LPxs

Produced by Klutch Frenchie
Directed by 1Shot

IG: https://www.instagram.com/ytbfatt/

Booking: 
Danjoe (901)-900-6557
CP (213)-...",2024-08-25T15:07:43.131Z,YTB Fatt ,425639,161,False
YTB Fatt - HAHA (Official Music Video),"Stream ""HAHA"" Now: ytbfatt.lnk.to/HAHA

BREADGANG FATT
IG: @ytbfatt

Booking: 
Danjoe (901)-900-6557
CP (213)- 479-8876",2024-10-25T19:59:12.027Z,YTB Fatt ,1359118,189,False
YTB Fatt - Midget Fox (Official Music Video),"Stream “The “Richest Foxx Now: https://ytbfatt.lnk.to/richestfoxx

BREADGANG FATT
IG: @ytbfatt

Booking: 
Danjoe (901)-900-6557
CP (213)- 479-8876",2024-12-28T20:08:49.162Z,YTB Fatt ,945241,154,False
YTB Fatt - New Year New Problems (Official Music Video),"BREADGANG FATT
IG: @ytbfatt

Booking: 
Danjoe (901)-900-6557
CP (213)- 479-8876",2025-01-23T22:09:50.532Z,YTB Fatt ,1172584,141,False
Yailin La Mas Viral - Bing Bong (Video Oficial),"Todas Las Plataformas  ⤵️
https://ffm.to/bing-bong
Director: Wilbert Javier

Connect with Yailin La Mas Viral:
Instagram | https://instagram.com/yailinlamasviralreal
TikTok | https://www.tiktok...",2024-11-06T00:10:43.840Z,Yailin La Mas Viral,13024014,124,False
"Yailin La Mas Viral, Lil Tjay - Step Up (Video Oficial)","Step Up (Video Oficial) by Yailin La Mas Viral

⬇️ Todas Las Plataformas
https://ffm.to/-stepup

Director - Mike Cruz

https://www.instagram.com/yailinlamasviralreal/
https://www.youtube.com/ch...",2024-09-20T20:09:42.647Z,Yailin La Mas Viral,805858,146,False
Yailin La Más Viral - Ahí Vienen (Video Oficial),"Todas Las Plataformas  ⤵️
https://ffm.to/ahi-vienen
Director: Stanley Javier

Connect with Yailin La Mas Viral:
https://www.instagram.com/yailinlamasviral/
https://www.tiktok.com/@yailinlamasvi...",2025-02-07T20:10:15.982Z,Yailin La Mas Viral,1386560,116,False
Yeri Mua - Traka (Video Oficial),"Yeri Mua - Traka | Video oficial

Esc??chala y gu??rdala en plataformas

Sigue a Yeri Mua en
?€? TikTok: https://www.tiktok.com/@yerimuaa
?€? Instagram: https://www.instagram.com/yerimua/...",2024-08-10T17:43:56.590Z,Yeri Mua,4539170,144,False
Yo Vengo De La Nada,"Provided to YouTube by D Luna Music

Yo Vengo De La Nada · Juan Freer · Miguel Cornejo

Yo Vengo De La Nada

℗ 2024 D Luna Music

Released on: 2024-12-20

Producer: Juan Freer
Vocals: Juan...",2024-12-19T20:09:57.857Z,Juan Freer - Topic,534356,157,False
Young Thug - First Day Out (Unreleased),"Made by: SPIDER PLUG
Ai

More Unreleased Music Coming Soon. Hit That Like & Subscribe Button For More Unreleased Music.‼️ 
 Tags  #ldrk #lilbaby #drake #explorepage #nbayoungboy #liluzivert...",2024-11-01T19:59:12.027Z,SHXDAI BEATS,699807,251,False
YoungBoy Never Broke Again - Catch Me [Official Video],"YoungBoy Never Broke Again –  
New Music: https://nbayoungboy.lnk.to/Music

Connect with YoungBoy Never Broke Again: 
http://www.youngboynba.com
https://www.instagram.com/nba_youngboy
https://www...",2024-11-08T03:03:41.241Z,YoungBoy Never Broke Again,916679,145,False
YoungBoy Never Broke Again - Get It [Official Audio],"YoungBoy Never Broke Again –  
New Music: https://nbayoungboy.lnk.to/Music

Connect with YoungBoy Never Broke Again: 
http://www.youngboynba.com
https://www.instagram.com/nba_youngboy
https://www...",2024-11-10T20:10:32.809Z,YoungBoy Never Broke Again,291190,174,False
YoungBoy Never Broke Again - Killa Season [Official Video],"YoungBoy Never Broke Again –  
New Music: https://nbayoungboy.lnk.to/Music

Connect with YoungBoy Never Broke Again: 
http://www.youngboynba.com
https://www.instagram.com/nba_youngboy
https://www...",2024-11-08T05:03:41.241Z,YoungBoy Never Broke Again,2619954,187,False
YoungBoy Never Broke Again - Missing Everything [Official Video],"YoungBoy Never Broke Again –  
New Music: https://nbayoungboy.lnk.to/Music

Connect with YoungBoy Never Broke Again: 
http://www.youngboynba.com
https://www.instagram.com/nba_youngboy
https://www...",2024-11-08T03:03:41.241Z,YoungBoy Never Broke Again,2302448,223,False
YoungBoy Never Broke Again - Never Stopping [Official Video],"YoungBoy Never Broke Again –  
New Music: https://nbayoungboy.lnk.to/Music

Connect with YoungBoy Never Broke Again: 
http://www.youngboynba.com
https://www.instagram.com/nba_youngboy
https://www...",2024-11-08T03:03:41.241Z,YoungBoy Never Broke Again,647742,163,False
YoungBoy Never Broke Again - Sneaking [Official Video],"YoungBoy Never Broke Again –  
New Music: https://nbayoungboy.lnk.to/Music

Connect with YoungBoy Never Broke Again: 
http://www.youngboynba.com
https://www.instagram.com/nba_youngboy
https://www...",2024-11-08T19:59:43.637Z,YoungBoy Never Broke Again,3533550,158,False
YoungBoy Never Broke Again - Versace Shades  [Official Audio],"YoungBoy Never Broke Again –  
New Music: https://nbayoungboy.lnk.to/Music

Connect with YoungBoy Never Broke Again: 
http://www.youngboynba.com
https://www.instagram.com/nba_youngboy
https://www...",2024-11-10T20:07:14.360Z,YoungBoy Never Broke Again,404217,169,False
Yungeen Ace - Battling Ft. Lil Poppa (Official Music Video),"Watch Yungeen Ace's Official Video From His New Album ""I Control My Destiny"". 

https://yungeen-ace.ffm.to/controlmydestiny

Follow Yungeen Ace:
http://www.instagram.com/yungeenace/​​​​...",2025-02-07T20:10:09.475Z,Yungeen Ace,591742,234,False
Yungeen Ace - Done Crying (Official Music Video),"Watch Yungeen Ace's Official Video From His New Album ""I Control My Destiny"". 

https://yungeen-ace.ffm.to/controlmydestiny

Follow Yungeen Ace:
http://www.instagram.com/yungeenace/​​​​...",2024-11-29T20:11:15.426Z,Yungeen Ace,514138,161,False
Yungeen Ace - Drunk In Chicago (Official Music Video),"Watch Yungeen Ace's Official Video From His New Album ""I Control My Destiny"". 

https://yungeen-ace.ffm.to/controlmydestiny

Follow Yungeen Ace:
http://www.instagram.com/yungeenace/​​​​...",2025-01-31T20:10:00.340Z,Yungeen Ace,523869,212,False
Yungeen Ace - How Dare You (Official Music Video),"Watch Yungeen Ace's Official Video From His New Album ""I Control My Destiny"". 

https://yungeen-ace.ffm.to/controlmydestiny

Follow Yungeen Ace:
http://www.instagram.com/yungeenace/​​​​...",2025-01-17T20:09:50.532Z,Yungeen Ace,523924,140,False
Yungeen Ace - Used To This (Official Music Video),"Watch Yungeen Ace's Official Music Video

https://foundation-media.ffm.to/forgottenstar

Follow Yungeen Ace:
http://www.instagram.com/yungeenace/​​​​
http://www.facebook.com/yungeenacemusic...",2024-11-07T19:59:43.637Z,Yungeen Ace,946241,174,False
Yungeen Ace - Who Ready (Official Music Video),"Watch Yungeen Ace's Official Music Video

https://foundation-media.ffm.to/forgottenstar

Follow Yungeen Ace:
http://www.instagram.com/yungeenace/​​​​
http://www.facebook.com/yungeenacemusic...",2024-09-01T15:15:01.236Z,Yungeen Ace,740792,169,False
"Yuri, Ángela Aguilar - Maldita Primavera","Yuri, Ángela Aguilar - La Maldita Primavera | Video Oficial

Escúchala y guárdala en plataformas
› https://forms.sonymusicfans.com/campaign/yuri-yuriysusamigosdelregionalmexicano-preorder-2025...",2025-02-07T20:10:15.982Z,Yuri,1990994,227,False
Zach Bryan - Oak Island,,2024-09-10T19:55:37.322Z,Zach Bryan,1125000,270,False
Zillionaire Doe - Pull Up (Official Music Video) ft. BossMan Dlow,"Stream ""Pull Up"": https://ZillionaireDoe.lnk.to/PullUp

Follow #ZillionaireDoe:
Instagram: https://www.instagram.com/zillionairedoe/
Twitter: https://x.com/zillionairedoe
TikTok: https://www.tiktok...",2025-01-22T20:08:37.235Z,Zillionaire Doe ,1218547,193,False
Zillionaire Doe - Still CBFW (Official Music Video),"Stream ‘D Boi Dreams’ Out Everywhere: https://ZillionaireDoe.lnk.to/DBoiDreams

Follow #ZillionaireDoe 
Instagram: https://www.instagram.com/zillionairedoe/ 
Twitter: https://x.com/zillionaired...",2025-01-29T20:10:00.340Z,Zillionaire Doe ,705736,167,False
aespa 에스파 'Whiplash' MV,"aespa's 5th mini album ""Whiplash"" is out!
Listen and download on your favorite platform: https://aespa.lnk.to/Whiplash

🔗 https://aespa.com

[Tracklist]
01. Whiplash
02. Kill It
03. Flights,...",2024-10-21T09:06:22.830Z,SMTOWN,50627460,191,False
cLOUDs,"Provided to YouTube by Universal Music Group

cLOUDs · J. Cole

cLOUDs

℗ 2025 Cole World, Inc., under exclusive license to Interscope Records

Released on: 2025-02-21

Producer: DZL
Producer:...",2025-02-22T20:09:41.403Z,J. Cole,2266902,243,False
gervonta,"Provided to YouTube by The Orchard Enterprises

gervonta · Peso Pluma · Cesar Lopez Zazueta · Eduardo Alexander Favela · Fernando Rubio Rodriguez · Hassan Emilio Kabande Laija · Roberto...",2024-12-06T20:09:56.446Z,Peso Pluma,4930317,168,False
kwn - worst behaviour (Official Video) ft. Kehlani,"stream ""worst behaviour"" here: https://kwn.lnk.to/wbr

follow me here:
tiktok:https://www.tiktok.com/@kwnway
instagram:https://www.instagram.com/kwnway/
twitter:https://x.com/kwnway
youtube:https:/...",2025-02-14T20:08:42.007Z,kwn,4134459,232,False
mgk & Jelly Roll - Lonely Road (Official Music Video),"?€?Lonely Road?€? from mgk & Jelly Roll is available now: https://mgk.lnk.to/lonelyroad 

Follow mgk:
http://twitter.com/machinegunkelly 
http://instagram.com/machinegunkelly 
https://tiktok.com/@m...",2024-08-01T05:45:43.128Z,mgk,10802005,289,False
squabble up,"Provided to YouTube by Universal Music Group

squabble up · Kendrick Lamar

GNX

℗ 2024 pgLang, under exclusive license to Interscope Records

Released on: 2024-11-22

Producer: Kendrick...",2024-11-22T20:09:42.294Z,Kendrick Lamar,23771843,158,False
tv off,"Provided to YouTube by Universal Music Group

tv off · Kendrick Lamar · Lefty Gunplay

GNX

℗ 2024 pgLang, under exclusive license to Interscope Records

Released on: 2024-11-22

Producer:...",2024-11-22T20:10:45.678Z,Kendrick Lamar,4055308,221,False
"¥$, North West, Chicago West, Yuno Miles - BOMB",Music video by ¥$ performing BOMB.2024 YZY,2024-11-28T01:10:45.679Z,Kanye West,2172004,152,False
ÚLTIMA CENA X  @YamaMakeThemBounce,,2024-10-15T08:06:10.505Z,Hades 66,6210916,209,False
♫BITE ME♫ 「Nightcore」 → AJ DiSpirito ft. Zephyrianna ♡【LYRICS】,"Stream BITE ME and the full Murder Drones OST Vol. 3 HERE:
SPOTIFY: https://open.spotify.com/album/7HtYaaqBBVmifZlIa9E6es
Other Stores: https://distrokid.com/hyperfollow/ajdispirito1/murder-drones-...",2024-09-01T15:15:01.236Z,AJ DiSpirito,2614276,183,False
부석순 (SEVENTEEN) '청바지' Official MV,"부석순 (SEVENTEEN) '청바지' Official MV

Credits:

Producer｜HAN SUNGSOO

Head of Production｜KIM DAUN

Creative Director｜YI HYOJIN
Creative A&R ｜PAK SEOYOUNG, CHO SUMIN, KIM SUHYUN...",2025-01-08T20:10:52.484Z,HYBE LABELS,12253567,167,False
연준 (YEONJUN) ‘GGUM’ Official MV,"연준 (YEONJUN) ‘GGUM’ Official MV

Credits: 
Directed by 2eehyein (2eehyein film)
Assistant Director : Minhee Lee, Youngmin Song, Suin Kim

Production House : NEWYEAR
Executive Producer...",2024-09-19T09:58:39.697Z,HYBE LABELS,13278241,164,False
